RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,u_uid,r_rid
80687,71401,91261,118026,118202,117905,117906,290919,117908,4645,1947
15064,3175,117961,118446,120368,118368,225085,117887,118486,4997,254
38707,19051,117929,117930,117884,117885,117913,117887,117888,4998,1607
18290,17156,117961,118300,118810,123082,197687,19793,123084,791,3453
38704,90027,117916,118150,118599,179731,131017,117887,117973,4999,414
14354,5549,122880,122974,117945,280788,135815,292795,119082,4428,34
22476,5409,117961,118343,119993,118321,117906,290919,118322,1049,3454
23497,4933,117961,118300,118458,120006,311622,118424,120008,587,385
38481,56591,118079,118080,117878,117879,118177,19721,117880,5000,3067
4696,7530,117961,118300,118514,118054,124424,117887,118055,4323,1910
278393,131441,117961,118343,118292,118422,300136,118424,118425,1400,76
20271,71589,117916,118150,118599,179731,139859,117887,117973,5001,1539
19998,17414,118752,119070,118042,118043,151099,270488,118046,94,471
25749,60139,118555,118178,119262,117946,119263,292795,117948,5002,553
34924,5595,131853,131854,120370,117905,117906,290919,117908,5003,312
74601,7014,117961,118446,119961,118259,125206,290919,118261,5004,3455
33032,51138,117961,118413,119968,118321,117906,290919,118322,4732,3456
75717,2270,117961,118413,120584,118958,118959,118960,118961,1976,3457
24895,7344,117961,118225,120663,120516,148730,120518,120519,2927,3458
77993,94240,91261,118026,119507,118784,124402,290919,118786,5005,1204
78712,2299,117961,117962,119223,123045,123107,120518,123047,973,3459
79092,6982,117961,118300,118783,117905,117906,290919,117908,1118,156
36152,11697,117951,117952,118810,134067,305581,19793,134069,5007,3077
41594,25262,117961,118327,118320,118685,311622,308574,118687,5008,234
38468,13196,117951,117952,117941,117885,117886,117887,117888,5009,1023
17308,48960,122880,122974,119136,118043,118043,270488,118046,5010,62
75901,3654,117961,118300,118631,118826,168415,118424,118828,2026,150
4675,7530,117961,118343,118514,132671,132672,290919,132673,1890,10
27348,5293,118290,118291,118660,120344,274278,118424,120346,1663,761
80149,5717,117961,118343,124725,118321,117906,290919,118322,789,3460
74349,5214,119134,119135,124668,118293,118302,118295,118296,4025,3461
38656,2717,118290,118291,118979,120344,141929,118424,120346,4819,3462
42994,4209,117961,117969,118910,126820,269034,118638,126822,7,3463
76876,2225,117961,117962,118501,126110,126111,118504,126112,2433,3464
6977,3745,117961,118300,118360,124435,118362,118363,124436,2204,39
938,70264,117961,118343,118437,118361,249872,118363,118364,5012,3465
38392,11529,117929,117940,117941,117885,117913,117887,117888,1285,633
30886,70066,91261,118026,118202,118321,117906,290919,118322,4270,3466
18072,13441,117961,118225,122870,118207,279443,270488,118209,1532,230
79228,79402,117983,117984,117878,117879,117879,19721,117880,5013,175
17308,46288,119596,119597,118214,118702,195315,118704,118705,4298,62
75901,8784,117961,118300,119890,118422,147040,118424,118425,2974,150
43693,2112,5110,117954,117895,117896,186208,117887,117898,5014,2699
28934,2034,117961,118052,118328,118054,118054,117887,118055,557,2194
42093,51342,117961,118343,118660,118702,187873,118704,118705,2347,211
34500,8234,117961,118300,118783,118321,117906,290919,118322,1826,3467
18332,91213,5110,117954,118810,119899,310825,19793,119900,5015,374
35376,28163,118315,118316,120361,118784,162214,290919,118786,4054,228
79092,23339,117961,118300,118783,118321,118406,290919,118322,339,156
25562,89738,117961,117962,118409,307024,310608,118331,118332,995,1698
37951,5603,117890,118102,117878,117879,117879,19721,117880,5016,925
40311,17451,117961,118052,126137,126138,194170,124136,126140,5017,3468
38657,1930,122880,122974,118042,120097,281292,270488,120099,5018,3469
78678,2373,117961,117962,118501,118685,250291,308574,118687,5019,3470
28834,3509,118752,119070,118042,118043,118043,270488,118046,3735,1428
100973,5244,117961,118343,119598,119433,133686,118424,119435,4521,2982
33237,53190,117961,118300,19772,118784,118785,290919,118786,5020,1184
27188,25263,117961,118327,120318,120690,120690,290919,120692,5021,3471
45337,52735,117961,118052,120356,122067,127906,118424,122069,1751,865
35376,28163,118315,118316,120361,118259,117906,290919,118261,5023,228
20733,53245,117932,117933,117878,118568,248587,19721,118570,5024,641
25993,87820,118090,118091,117920,118568,168570,19721,118570,3334,6
81422,3966,117961,118343,122012,117905,117906,290919,117908,1038,3472
40762,15779,117961,118300,19772,118321,117906,290919,118322,1255,3473
14939,17713,117961,118225,122273,117905,117906,290919,117908,5026,1117
6977,7346,117961,118343,123125,118318,168365,118205,118319,4325,39
16033,55643,118256,118257,117945,280788,280788,292795,119082,1264,404
33111,795,117961,118225,120551,117905,117906,290919,117908,2022,297
4675,8461,117961,118327,118929,127782,127782,290919,127783,5027,10
37942,69630,118181,118182,118008,117885,117886,117887,117888,5028,177
13878,119058,118079,118080,117878,117879,118177,19721,117880,1373,36
25740,18450,117961,118052,118821,118784,117906,290919,118786,5030,634
3853,3622,117961,118300,118458,118834,223125,118424,118836,1679,75
73586,60121,121785,121786,142145,117905,156948,290919,117908,1102,3474
20299,27518,117929,117930,119569,179731,178688,117887,117973,2500,807
41660,91342,117961,118327,118933,118685,310608,308574,118687,4392,3475
31232,4299,117876,117877,117878,117879,117879,19721,117880,5031,825
45408,4932,117961,118225,119824,123737,147851,118960,123738,220,3446
23974,4716,118290,118291,120026,120344,165069,118424,120346,307,1451
976,743,117961,118343,120722,118784,117906,290919,118786,1725,3476
6921,4466,117961,118300,118360,118054,118054,117887,118055,3239,697
45904,14136,118006,118007,118008,117899,117897,19721,117900,5032,709
101813,17783,117961,118413,128801,118784,121873,290919,118786,5033,3477
35625,4004,117961,118343,118856,118451,230830,118453,118454,1420,77
81297,44062,117961,117962,118910,118784,117906,290919,118786,1745,2071
20271,12732,117910,117911,117912,117885,117913,117887,117888,744,1539
30570,22818,117961,118386,120361,118784,147114,290919,118786,1419,433
25993,15902,117961,118052,120398,118422,136989,118424,118425,5035,6
79092,36051,117961,118386,121668,118685,120316,308574,118687,5036,156
80034,7551,117961,118052,118867,117905,117906,290919,117908,1043,3478
79092,30647,117961,117969,118816,118396,129696,118398,118399,5037,156
18072,7748,118573,118574,117945,117946,144259,292795,117948,5038,230
920,1398,117961,118300,118437,117905,117906,290919,117908,4224,427
79092,2014,117961,117962,118910,120773,256969,118960,120774,4523,156
838,1915,117961,118300,119181,149228,149229,118643,149230,3363,743
80594,3944,117961,118343,118514,117905,240983,290919,117908,5039,2887
40474,32242,117961,118327,118929,118777,310608,308574,118779,5040,2499
42233,13671,117961,118327,118744,120690,120691,290919,120692,5041,3480
4685,60121,121785,121786,142145,118321,156948,290919,118322,4393,306
77561,50594,118003,118004,117878,117885,118157,117887,117888,5042,2031
42085,13199,117951,117952,117941,117879,117879,19721,117880,1729,106
31919,16970,91261,118026,124942,120952,126309,118453,120954,2522,3481
20487,2947,118212,118213,118700,117905,117906,290919,117908,1100,735
39264,18097,119280,119281,117945,117946,130662,292795,117948,1607,441
81070,24169,117916,117917,117941,117885,117913,117887,117888,5043,778
38808,8592,119062,119091,118514,117905,117906,290919,117908,5044,3482
31662,3526,117961,118225,120323,122849,120324,119095,122850,3493,3483
75078,7935,117961,118052,120539,118321,118448,290919,118322,1892,81
43188,5244,117961,118343,119598,117905,117906,290919,117908,438,3484
75057,46459,117943,117944,117945,118274,180251,292795,118276,4322,1221
28149,7971,117961,118386,120361,118259,120721,290919,118261,5045,56
31200,16244,117961,118052,120318,118784,117906,290919,118786,2440,1254
33149,311696,117902,118041,118507,120990,120991,118398,120992,1374,355
25270,4953,117961,118343,119598,120344,310997,118424,120346,30,630
75834,14928,117961,118446,120317,118321,117906,290919,118322,2910,143
16265,44917,117961,117962,118450,119192,150602,119184,119194,5046,1235
23961,124899,117961,118327,120171,118890,182227,118398,118892,144,1292
919,1411,117902,117903,118437,122129,305057,121916,122131,3076,919
33153,6751,117961,117969,6725,125687,256635,6725,125689,3948,3485
73815,59749,118315,118316,118464,119172,162182,118467,119174,5047,533
45988,5518,117961,118300,118514,118259,132715,290919,118261,212,3486
20396,18291,118090,118091,117920,118368,253806,117887,118486,5049,2657
34954,4589,117961,118327,120383,118536,301475,308574,118539,5050,1471
42972,50736,117961,118052,118821,118321,240983,290919,118322,4314,237
4673,783,117961,118413,127522,121594,126485,4673,121596,893,692
6977,5919,117961,118446,16232,118784,121873,290919,118786,2236,39
79121,4757,118212,118213,118458,119849,290535,118638,119851,1397,113
73157,34611,117961,118327,118320,118321,117906,290919,118322,4720,3487
917,4511,117961,118300,119181,118321,240983,290919,118322,5051,239
5695,806,117961,118300,123719,117905,117906,290919,117908,3068,3488
33149,1605,117961,118327,128935,118396,235280,118398,118399,2713,355
43952,23228,117961,118446,118471,130528,255657,118474,120364,5052,1778
43187,5244,117961,118343,119598,117905,117906,290919,117908,438,3489
79992,70066,91261,118026,118202,119962,168365,118205,119964,5053,3239
79141,70168,117961,118052,118053,118685,158670,308574,118687,5054,1132
15818,6220,117961,118327,121645,120690,127922,290919,120692,1760,3268
80215,5504,117961,118300,131274,307024,311622,118331,118332,5056,154
278393,2837,118887,118888,118631,120344,310610,118424,120346,935,76
6977,8234,117961,118300,118783,117905,117906,290919,117908,350,39
18072,51793,117961,119256,119257,117946,118806,292795,117948,5057,230
31441,3116,117961,118300,147589,118826,236735,118424,118828,2018,311
33054,5030,117961,118343,120126,120497,309858,118424,120499,4868,452
16191,8008,117887,118178,118320,118278,117906,290919,118279,5058,1253
25819,19717,117961,117962,118352,117905,240983,290919,117908,974,3490
7543,16974,117961,118300,119181,118321,118448,290919,118322,1906,169
43646,4713,117961,118052,120398,307024,306404,118331,118332,5059,1308
74236,33,117961,118413,118501,144353,144354,118504,144355,5060,3491
22682,1806,117961,118413,122007,117905,117906,290919,117908,1151,625
75078,13849,118315,118316,118317,122297,301475,118331,118899,5061,81
75329,3486,118752,119070,118042,118563,171750,270488,118565,4631,85
102187,17550,117961,118446,118684,117905,117906,290919,117908,1404,3492
20364,8709,117961,118300,128830,118054,118054,117887,118055,3631,83
75078,27218,118315,118463,120764,120765,140197,118467,120767,5062,81
80327,55638,119280,119281,118623,118995,286106,292795,118997,5063,3493
45481,8709,117961,118300,128830,118054,118054,117887,118055,3631,240
6977,19623,117961,118225,118403,117905,141377,290919,117908,5064,39
20305,19706,117935,117936,117878,118568,118568,19721,118570,3610,765
33155,15967,117961,118300,124942,118321,240983,290919,118322,3133,184
38704,132887,117893,117894,117895,117896,117897,117887,117898,5065,414
23489,3963,117961,118300,125872,120344,311360,118424,120346,1499,3494
16003,13832,117961,117962,118501,118777,185617,308574,118779,5066,3495
16174,48492,117961,118225,118403,118321,240983,290919,118322,1742,1044
117166,3821,117961,118386,118522,118321,117906,290919,118322,5067,3496
31662,3526,117961,118225,120323,119093,121698,119095,119096,1860,3483
31661,54618,117961,118052,118821,117905,117906,290919,117908,1658,3211
25993,2270,117961,118413,277693,120773,155692,118960,120774,1953,6
80758,3050,117961,117962,118416,118396,269406,118398,118399,5068,3497
79552,4554,117961,118300,118514,118278,117906,290919,118279,3528,3498
29095,20496,118219,118220,117912,118568,136473,19721,118570,3595,3274
73887,49283,117961,118300,119181,118321,117906,290919,118322,2716,3499
79299,26143,118212,119763,123173,124537,199592,118870,124539,1299,244
15673,6982,117961,118300,118783,118321,118448,290919,118322,5069,3500
1022,16557,117961,118327,120318,118321,240983,290919,118322,5070,1145
34924,58916,117961,118327,118391,118321,117906,290919,118322,2470,312
77214,1913,117902,117903,118783,120952,122352,118453,120954,1265,3501
39518,70243,117961,118327,118492,118747,125738,118453,118749,4143,181
45019,59312,118550,118551,118378,118054,132841,117887,118055,4026,35
35526,7703,124034,124035,117945,280788,126042,292795,119082,5071,3161
25287,17640,117961,118052,121668,118259,234813,290919,118261,3784,430
79021,5568,121785,121786,118492,118747,130707,118453,118749,5072,104
27124,4468,117961,118413,119968,118321,118448,290919,118322,1044,65
37942,57699,117935,117936,117878,117885,117913,117887,117888,5073,177
44644,5330,117961,118052,121667,118523,310608,118331,118525,5074,161
20733,29649,117975,117976,117912,117885,117913,117887,117888,5075,641
32066,50134,119301,119302,119303,118784,118785,290919,118786,3455,3502
37143,4698,117961,117962,118352,118321,117906,290919,118322,5077,3503
28294,1350,117961,118052,120096,118321,117906,290919,118322,440,245
38845,3242,117961,118343,118514,117905,117906,290919,117908,2069,3504
27124,7991,117961,118327,274241,135740,147904,119772,135742,5078,65
5112,5137,118212,118213,123614,123615,301534,118424,123617,4101,1076
5371,51127,117961,118446,120368,117905,117906,290919,117908,2348,2484
23096,51058,117902,117903,134257,119962,168365,118205,119964,2968,110
27124,3667,118000,118001,117878,118054,311261,117887,118055,4726,65
107503,7560,117961,118300,119195,117905,117906,290919,117908,2489,3505
75834,7338,117961,118225,119924,117905,117906,290919,117908,4375,143
27356,5697,117961,118386,118692,117905,240983,290919,117908,3395,540
75057,7703,124034,124035,117945,280788,126042,292795,119082,5071,1221
34924,5432,117961,118327,118391,118784,117906,290919,118786,155,312
13878,50509,118079,118080,117878,117879,118177,19721,117880,5079,36
86245,5509,117961,118386,123454,119962,168365,118205,119964,5080,3506
4675,15982,117961,118413,123003,118777,279443,308574,118779,5081,10
33329,2974,117902,117903,118700,118321,117906,290919,118322,5082,981
6977,4533,117961,118343,118700,117905,117906,290919,117908,1762,39
26437,33884,118670,118671,117895,117896,117913,117887,117898,2082,329
27122,58849,117961,118327,118492,118747,125738,118453,118749,2726,1122
17278,4026,117961,118300,118301,118834,127729,118424,118836,5083,952
43498,4417,117961,118413,119968,118841,123378,118643,118843,5084,3508
6016,5636,117961,118413,122007,118784,124402,290919,118786,1560,1467
74614,17156,117961,118300,118810,123082,197687,19793,123084,791,3509
1115,1140,117961,117962,118352,117905,240983,290919,117908,4837,3510
