PERSON_BUSINESS_TITLE,PERSON_BUSINESS_TITLE_DETAIL,PERSON_COMPANY,PERSON_DEPTNAME,PERSON_ID,PERSON_JOB_CODE,PERSON_JOB_FAMILY,PERSON_MGR_ID,PERSON_ROLLUP_1,PERSON_ROLLUP_2,PERSON_ROLLUP_3,RESOURCE_ID,u_uid,r_rid
35886,8,33276,33438,67011,34576,11,49686,2,3,4,10605,1916,368
62410,8,33290,35273,75440,33431,33430,47964,33283,34471,33285,7489,1919,7
61373,8,33290,37709,59667,33289,33430,46240,33316,34024,33317,7489,1920,7
58046,34383,33290,35410,35086,33431,33423,40159,33283,33885,33285,9001,1921,2
37971,8,34474,34472,44656,33431,34851,46032,33299,34471,33301,7489,1923,7
57799,53583,33290,36151,54795,33431,34577,45543,33283,36494,33285,9001,1924,2
41542,8,33290,33302,72459,33431,33423,41325,33357,35335,33359,7489,1925,7
76218,8,33313,34985,56206,33431,34851,33349,33283,34572,33285,7489,1931,7
33518,8,33290,34102,65073,9,33430,34865,33299,33601,33301,2303,1932,19
46118,8,33290,33312,72454,33289,33291,41325,33283,33284,33285,9667,1933,4
55129,8,33290,34319,58032,33345,33291,36460,33339,67188,33523,8094,1934,179
61786,33751,34210,33798,59572,33431,33595,49318,33416,33529,33418,9001,1935,2
47060,8,33290,33302,56188,33431,33423,47753,33357,42620,33418,7489,1941,7
55203,8,34474,33840,47309,33345,33430,41656,33299,34471,33301,7489,1942,7
33518,8,33290,33866,76859,33431,33430,35922,33283,33323,33285,7489,1943,7
59766,41636,33290,36151,70677,33431,33291,45361,33283,36494,33285,7489,1944,7
71157,8,33290,37014,65588,33431,33430,37718,33316,34024,33317,7489,1946,7
33691,8,33290,54321,70719,33431,33430,40578,33283,33447,33285,7489,1947,7
58780,8,33290,34611,60613,33431,33291,35100,33283,33284,33285,9667,1948,4
41542,45511,33290,40184,50471,33431,33423,34874,33357,33358,33359,7489,1949,7
49757,8,33290,54321,65769,33431,33291,33444,33283,33885,33285,9001,1951,2
39463,8,33290,54321,49136,33431,33291,48566,33416,33584,33285,7489,1952,7
36978,8,33904,33366,51196,33431,33370,44059,2,33300,4,9001,1953,2
34226,8,33290,34611,53770,33289,34851,49318,35025,35227,4,7489,1954,7
34246,8,33313,33279,67506,33275,11,37318,2,3,4,9771,1956,14
33518,40163,33388,34535,64288,33289,33430,41077,33283,33284,33285,9729,1959,33
33336,8,33276,33279,68647,33275,11,34763,33521,3,33341,9771,1962,14
33691,8,33290,33477,57294,33431,33430,34362,33299,34471,33301,7489,1964,7
39711,8,33290,34222,73951,33431,34851,48411,33283,33675,33285,9667,1965,4
33336,8,33276,33279,38706,33275,11,40761,2,3,4,9771,1967,14
43407,8,33313,33279,52685,33275,11,36208,2,3,4,9771,1968,14
45595,8,33290,33477,63250,33431,33430,36132,33283,34411,33418,7489,1969,7
33677,8,33290,33676,74707,33289,33678,33786,33426,33675,33428,9667,1971,4
34246,8,33313,33438,59359,33275,11,38334,2,3,4,9771,1972,14
74373,8,33904,36213,66455,33431,33423,34030,2,34181,4,9001,1973,2
33336,8,33313,33307,34944,33275,11,33825,2,3,4,9771,1974,14
76370,8,33290,33279,51196,9,33526,33954,2,33365,33341,3009,1976,377
40456,75239,33290,38458,56736,33431,33291,47221,33357,36150,33418,9001,1978,2
73561,8,33290,34483,38603,33431,33604,46514,33299,34397,33285,7489,1980,7
53178,8,33290,33324,41561,33431,33291,45701,33283,33300,33285,9001,1987,2
37832,8,34474,36696,50836,9,33430,51197,33299,34471,33301,7489,1988,7
57512,8,34474,34752,71587,33431,34851,49058,33299,34471,33301,9001,1989,2
33518,35217,35218,35215,58204,33289,33526,34271,33283,35215,33285,8823,1992,85
47784,8,33290,33676,48111,9,33678,36810,33426,33675,33428,9001,1993,2
49362,8,33313,39855,51474,33326,34851,37537,2,3,4,7489,1995,7
33616,8,34474,33477,37152,33326,33291,68014,33283,33447,33285,9001,1996,2
33478,8,33290,33360,51476,33431,33423,40850,33357,33358,33359,7489,1998,7
56852,40163,33290,33286,63307,33431,33291,69485,33283,36963,33285,9001,2002,2
33336,8,33313,33279,40246,33275,11,35065,2,3,4,9771,2004,14
36978,8,33290,34041,60458,33289,33739,35611,33426,33675,33428,9667,2005,4
43389,8,34474,34102,59266,33431,33461,33646,33299,34471,33301,7489,2006,7
33489,8,33313,33438,59382,33275,11,57789,2,3,4,9771,2007,14
75289,8,33313,37824,63837,33326,11,34389,2,3,4,4321,2009,385
48913,8,33904,33769,40748,33289,33423,41151,34046,33300,4,7489,2010,7
57715,8,33290,37014,62942,9,33430,40595,33316,34024,33317,7489,2011,7
33336,8,33313,33307,76586,33275,11,33825,2,3,4,9771,2012,14
33336,8,33313,33438,43098,33275,11,39593,2,3,4,9771,2013,14
69066,8,33290,36667,38626,33289,33863,33935,33521,33730,33523,6091,2016,386
33336,8,33313,33307,50000,33275,11,34600,2,3,4,9771,2018,14
33489,8,33313,33273,73642,33275,11,42144,2,3,4,9771,2022,14
33489,8,33313,33438,74850,33309,11,34531,2,3,4,9771,2023,14
71067,8,33290,39855,75045,33326,34851,52605,33283,40641,33285,9001,2024,2
59367,8,33290,33769,75004,33431,33657,35967,2,33300,4,9001,2025,2
34246,8,33313,33279,60869,33309,11,54567,2,3,4,9771,2026,14
33336,8,33313,33307,46328,33275,11,35065,2,3,4,9771,2027,14
43389,8,33290,34472,59266,33431,33430,37708,33283,34471,33301,7489,2029,7
34246,8,33313,33438,49586,33309,11,64788,2,3,4,9771,2030,14
52658,8,33290,33621,77857,33431,33291,36346,33283,33447,33285,9811,2032,10
33336,8,33313,33279,46698,33275,11,34631,2,3,4,9771,2033,14
45871,33288,33290,33775,78059,33431,33291,37066,33283,33885,33285,9001,2035,2
69212,8,33290,40011,45463,33431,34435,34737,33283,33323,33285,9001,2036,2
33518,40163,33290,33775,58204,33289,33430,44854,33283,33447,33285,9723,2037,27
41533,8,40548,33324,77379,33289,33291,64761,33283,33284,33285,7489,2039,7
55754,8,33290,34673,49795,33431,33450,40296,33316,34024,33317,7489,2043,7
45871,8,33290,33517,59443,33431,33430,38880,33357,33458,33359,2303,2046,19
38779,8,33290,37014,39849,9,33430,34400,33316,34024,33317,7489,2047,7
33518,33777,33388,40592,51978,33289,33430,34271,33283,34787,33285,7685,2049,24
33691,8,33290,33840,52619,33431,33430,46376,33299,34471,33301,7489,2051,7
41383,8,33290,34752,40654,33431,33430,42957,33283,33866,33285,7489,2054,7
57184,8,33290,42696,43467,33268,54916,51418,33521,33365,33428,8064,2057,71
33336,8,34474,34319,64004,33431,33430,46376,33299,34471,33301,7489,2058,7
72092,8,33290,38624,67597,33345,34851,36413,33426,36494,33428,7489,2059,7
36214,8,33844,33928,66022,33309,33930,35555,33426,33927,33428,9667,2063,4
59429,8,33290,34041,63645,9,33291,36399,33283,34327,33285,9001,2064,2
33336,8,33313,33279,38064,33275,11,70197,2,3,4,9771,2068,14
33641,8,33290,33302,72844,9,33863,62989,33299,34861,33418,3287,2069,393
36380,8,33290,33545,70667,9,33450,33759,33416,34279,33418,9722,2070,11
57259,8,33290,49910,76777,33431,33905,36460,33299,34471,33301,9771,2073,14
41383,8,33290,34752,62668,33431,33604,51500,33283,36150,33285,7489,2074,7
53786,33288,33290,35228,47847,33431,33291,39520,33283,33323,33285,9667,2075,4
33489,8,33313,33307,75133,33275,11,34729,2,3,4,9771,2076,14
33336,8,33313,33438,54094,33275,11,36699,2,3,4,9771,2078,14
33336,8,33313,33307,56780,33275,11,33630,2,3,4,9771,2079,14
36393,8,33290,33676,71318,9,33291,56674,33283,33323,33285,9001,2081,2
52864,8,33290,37014,77483,9,33430,40235,33316,33385,33317,9667,2082,4
47394,8,33290,34328,58199,33431,38612,33646,33283,33447,33285,7489,2083,7
33336,8,33313,33438,46698,33275,11,53063,2,3,4,9771,2084,14
33622,8,33290,33302,66697,9,33430,34705,33299,48274,33341,9001,2085,2
58917,8,33313,36355,46186,33268,33270,33399,2,33885,4,3180,2087,396
33518,8,33290,34102,72851,9,33430,38114,33299,34471,33301,9667,2088,4
34970,8,33313,33279,67095,33309,11,70197,2,3,4,9771,2089,14
63013,8,33290,47909,67988,33345,33430,43948,33316,34024,33317,7489,2090,7
56509,8,33290,34662,44608,33431,33291,65761,33283,33300,33285,9001,2091,2
33333,8,33313,33438,66383,33268,33270,44528,2,33265,4,9771,2092,14
71067,8,34474,38783,61945,33431,34851,34969,33283,40641,33285,9001,2093,2
63036,8,33290,34662,64969,33431,33291,48214,33283,34572,33285,9001,2095,2
42662,8,33290,34673,44619,9,33291,50680,33316,33385,33317,9667,2097,4
63036,8,33290,39855,62235,33431,34851,46647,33283,33584,33285,9001,2098,2
55829,8,33904,36137,62903,33289,33291,39593,2,33300,4,9001,2100,2
39713,59955,33290,34381,57122,33431,33291,45821,33283,33885,33285,9001,2101,2
33336,8,33313,33438,74166,33275,11,34260,2,3,4,9771,2104,14
33518,34005,33290,33517,72002,9,33430,43948,33357,33458,33359,2303,2108,19
33518,8,33290,33866,40748,9,33430,42110,33299,33601,33301,9667,2111,4
67403,8,33313,33438,64443,33309,11,64788,2,3,4,9771,2114,14
33518,33538,35218,35215,64334,33289,33526,44554,33521,35215,33285,9620,2115,63
33622,8,33290,33302,65915,9,33291,35894,33283,33666,33285,9001,2116,2
45871,8,33290,33902,58122,33431,37073,43864,33426,35335,33428,9811,2118,10
48294,8,33290,36667,62668,33431,33430,40844,33339,34542,33341,7489,2121,7
7,8,33313,33438,46193,33275,11,53063,2,3,4,9771,2122,14
65003,33777,33290,47909,55707,9,33291,38077,33283,33323,33285,9001,2123,2
33478,33288,33290,54321,48979,33431,33430,40296,33357,33895,33341,7489,2128,7
48198,8,33844,36556,59682,33289,33930,33356,33426,33927,33428,9667,2130,4
52258,8,33290,35835,34843,33289,33604,33774,33316,33385,33317,9667,2132,4
55754,8,34474,34752,53906,33431,33526,45509,33299,34397,33301,9811,2134,10
62736,34665,33290,34012,41421,33431,33291,34442,33283,33284,33285,9667,2136,4
43865,8,33290,37709,49614,33431,33430,42957,33316,34024,33317,9667,2138,4
39952,8,33617,35916,40487,33431,33423,49318,33416,33927,35026,9813,2139,37
56530,8,33904,33467,36512,33431,34851,42496,2,33768,4,9771,2140,14
34246,8,33313,33438,75378,33275,11,35065,2,3,4,9771,2141,14
39516,8,33290,34979,51256,9,33526,43686,33521,35659,33523,9724,2143,150
33677,8,33369,33676,37954,33289,33678,33674,33426,33675,33428,9667,2144,4
51436,8,33290,34862,63665,33345,33526,37339,33521,33476,33523,10119,2145,100
66625,8,33290,33667,59265,9,33604,44111,33283,33666,33359,9001,2146,2
53860,8,33290,35796,57173,33289,33291,49007,33283,33300,33285,9001,2148,2
51219,8,33290,34793,36442,33326,33430,46674,33299,34471,33301,7489,2150,7
68063,34383,33904,40011,56096,33431,33291,35658,33283,33323,33285,9001,2151,2
63260,8,33290,33302,65222,33431,33423,52783,33357,48274,33359,9001,2156,2
46238,8,33290,33279,38510,33431,11,45061,2,3,4,7792,2157,406
33622,8,33290,33302,39127,9,33430,33926,33357,48274,33359,9667,2162,4
33723,34383,33904,33775,33756,33431,33291,62722,33283,33323,33285,9001,2163,2
65405,8,33290,33812,65902,33326,33430,34072,33299,34471,33301,9001,2164,2
74298,8,33290,35273,75604,33431,33461,33995,33339,35884,33341,7489,2165,7
72169,8,33290,38458,72540,33431,33430,33437,33299,34397,33301,9001,2167,2
57259,8,34474,38636,64659,33431,33430,34502,33299,34471,33301,9001,2170,2
56683,8,33290,35571,50651,33431,33291,40285,33283,35884,33285,7489,2173,7
44302,8,33290,39855,67597,33431,34851,35567,33283,40641,33285,9667,2174,4
33367,8,33313,33279,50484,33275,11,38631,2,3,4,9771,2175,14
47705,8,33290,33438,71139,33326,33604,51418,33316,41152,33428,9641,2177,409
39711,8,33290,54321,69017,33431,33291,42390,33283,40641,33285,7489,2180,7
73350,8,33290,35551,62484,33431,33291,38114,33283,33300,33285,9001,2182,2
42418,8,33290,33861,54713,33431,33604,49609,33283,33584,33285,7489,2183,7
55690,8,33290,33769,43221,33289,33291,38663,33283,33300,33285,9001,2184,2
33518,8,35218,36928,41566,33326,33657,35815,33283,34979,33523,9802,2185,3
33518,8,33290,34102,64100,9,33430,43370,33299,33601,33301,2303,2186,19
40254,33288,33290,34662,73658,33431,33291,44551,33283,33284,33285,9001,2187,2
37335,8,33290,36151,49755,33431,33291,69278,33283,33885,33285,7489,2191,7
44880,8,34474,34472,71664,9,33657,36639,33299,34471,33301,7489,2192,7
33711,8,33290,33769,48276,33431,33423,72979,35025,33300,33285,9001,2194,2
71067,8,33290,39171,67842,33431,33430,40235,33316,40171,33317,9667,2196,4
45595,8,33290,34793,74055,9,33430,45529,33357,33522,33359,9667,2197,4
36827,8,33313,34200,71774,33431,33863,33592,2,3,4,7689,2200,136
68406,8,33290,36151,54033,33431,33604,47753,33283,34397,33317,7489,2202,7
33656,34383,34210,36661,67038,33431,39244,53299,33283,33885,33285,7489,2203,7
35165,46088,33290,34567,68214,33326,33526,36149,33521,36927,33523,9001,2204,2
39637,8,33290,37014,44031,9,33430,59234,33316,34024,33317,9667,2205,4
33622,8,33290,37014,55968,33431,33430,49058,33316,34024,33317,9001,2208,2
40254,8,33904,34012,53128,33431,33291,35271,33283,33885,33285,9667,2210,4
37158,8,35275,36487,51099,33431,34851,38730,33339,35227,33428,9001,2211,2
33518,33584,33388,34535,62728,33326,33291,48962,33283,33323,33285,9723,2212,27
73350,8,33290,34381,58153,33345,37073,34187,33283,33522,33285,7489,2214,7
54893,8,34474,34752,68195,33275,33604,45747,33299,34397,33301,7489,2220,7
49063,8,33290,36137,42763,33431,33291,35156,33357,33300,33359,9001,2223,2
49986,8,33290,33775,70318,9,33430,35140,33316,34024,33317,7489,2226,7
33478,8,33290,54321,66846,33431,33430,35808,33357,36963,33359,7489,2228,7
57259,8,33290,34483,46424,33289,33291,40159,33426,33927,33428,9667,2232,4
60017,8,33290,33360,65291,33345,33423,37252,33357,33358,33359,7489,2234,7
47060,8,33290,34102,43732,9,33430,33892,33299,34471,33301,2303,2235,19
70948,8,33290,33477,50484,9,33461,44907,33416,34279,33418,7489,2236,7
34557,8,33290,33545,33623,33345,33604,38782,33416,34861,33418,9333,2238,51
36978,8,33844,33787,43670,33289,33678,39343,33426,33853,33428,9667,2239,4
33518,8,33290,34102,36129,9,33430,45234,33299,33601,33301,2303,2240,19
63036,8,33290,33324,40252,33289,33291,38077,33283,33300,33285,9001,2245,2
56372,8,33290,38458,44507,9,33362,35658,33339,36118,33341,7489,2246,7
48762,8,33290,34472,49548,33431,33430,34969,33299,34471,33301,9001,2249,2
63338,8,33290,37014,63663,33431,33430,33293,33316,34024,33317,7489,2251,7
74373,8,33904,33854,56416,33431,43075,36945,33426,34207,33428,9001,2252,2
47669,8,33904,34985,41548,33431,34851,35689,33283,33584,33285,9001,2253,2
74708,8,33290,54321,67995,33431,33291,47152,33283,36963,33285,7489,2255,7
34026,8,33290,33302,44055,9,33430,41456,33357,33458,33359,9667,2256,4
77951,8,34474,38458,61502,33431,34435,37093,33299,35335,33301,9001,2257,2
48913,8,33313,34573,70510,33289,33423,35936,33283,34572,33285,9001,2259,2
42518,8,33290,54321,58881,33431,33430,34288,33283,33447,33285,7489,2260,7
46585,34383,33290,33775,75694,33431,33291,48223,33283,33323,33285,7489,2261,7
43090,8,33290,36151,57077,33431,33291,56980,33416,42620,33418,7489,2262,7
49063,56908,33904,33429,72454,33431,33423,73431,33426,35335,33428,9001,2263,2
37471,8,33290,54321,70941,33431,33291,59315,33283,40641,33285,7489,2264,7
44261,8,33290,42102,72922,33289,33678,37066,33283,34411,33285,9667,2265,4
33991,8,33290,36701,46061,33289,33526,36460,33521,33790,33301,9620,2266,63
54893,8,33290,33273,69271,33431,33291,41059,33283,33584,33285,9001,2267,2
66729,8,33290,33324,67315,33431,33291,55956,33283,33300,33285,9001,2269,2
67378,8,33290,39855,53544,9,34851,42768,2,33340,33418,7489,2272,7
33336,8,33313,33273,42416,33275,11,35832,2,3,4,9771,2273,14
73952,8,33290,34673,50065,33431,33291,41515,33316,33385,33317,9001,2274,2
53181,8,33290,33386,41726,33289,33430,42846,33316,33385,33317,9667,2275,4
33518,8,33290,33549,48357,9,33430,41620,33283,34432,33285,9809,2280,93
34496,8,33844,33477,61081,33431,33595,36354,33416,33689,33418,9001,2282,2
33489,8,33313,33438,34422,33275,11,35065,2,3,4,9771,2283,14
42662,33288,33290,33302,74768,33326,33430,68155,33416,33666,33418,9001,2284,2
50987,8,33455,35629,41242,34576,11,46825,2,3,4,7561,2285,419
70753,8,33290,33366,78059,33289,33291,67689,33283,33300,33285,9001,2286,2
35467,8,33369,34611,50840,33309,33678,35065,2,33927,4,9667,2289,4
33622,8,33290,34752,43053,9,34577,45239,33299,34471,33301,9001,2290,2
77294,8,33290,34752,48816,33326,33347,51725,33347,33265,33502,4321,2293,385
44620,8,33290,33477,58608,33431,33430,33807,33299,34471,33341,7489,2295,7
36569,8,33290,35027,52657,33345,34577,36568,35025,33544,35026,9667,2297,4
72455,8,33290,35410,50682,33431,33291,38495,33283,40171,33285,7489,2298,7
33336,8,33313,33307,52685,33275,11,37708,2,3,4,7489,2299,7
36843,8,33290,39171,73367,33431,33430,38001,33316,34024,33317,7489,2302,7
61708,8,33313,33438,54870,33326,11,73251,2,3,4,9771,2307,14
53103,44965,33290,34662,58523,34576,34851,33995,33283,34566,33285,7489,2308,7
56707,8,33290,33477,67732,33431,33430,35352,33283,34397,33285,7489,2312,7
68552,8,33290,37014,55715,9,33291,43948,33283,33447,33285,9667,2313,4
63013,8,33290,37014,76669,33431,33291,41462,33316,34024,33317,9667,2314,4
71067,8,34474,34472,37346,33431,34545,46032,33283,33885,33285,7489,2317,7
33336,8,33313,33307,62809,33275,11,33816,2,3,4,9771,2319,14
33691,8,33313,34752,75440,33431,11,49517,33299,34471,33301,9001,2320,2
50075,8,33904,34611,47200,33431,34851,39756,33283,33584,33285,7489,2322,7
55284,8,33290,33302,47171,9,33604,40296,33357,48274,33341,7489,2326,7
45082,8,33290,34047,66126,9,33430,37417,33316,34024,33317,8315,2330,428
33518,35217,35218,35215,56851,33431,33430,35034,33283,35215,33285,8823,2332,85
54893,8,34474,38636,47377,33431,33604,37718,33299,34471,33301,7489,2333,7
65316,8,33290,34328,60694,33431,33291,59147,33283,33666,33341,7489,2334,7
64941,8,33290,33517,49442,9,33430,36514,33416,33529,33418,9510,2335,430
74637,37028,33290,35600,43040,33431,34435,43289,33283,36494,33285,7489,2337,7
33518,33584,33388,33775,72221,9,33430,36234,33299,33395,33301,7685,2340,24
38949,8,33290,49910,54641,9,33863,36460,33299,33395,33301,9771,2341,14
35265,8,33290,34573,56551,33345,33291,33548,33283,34572,33285,9001,2342,2
33823,8,33313,33279,45885,33275,11,64788,2,3,4,9771,2343,14
39463,36228,33290,36151,46087,33431,33291,36014,33283,36963,33285,7489,2344,7
54893,8,34474,33307,78112,33431,11,50317,2,34397,4,9771,2345,14
36296,37706,33290,33602,37420,33431,33526,40307,33521,34861,33523,9667,2351,4
54726,8,33290,37043,60290,33345,33526,53162,33316,33385,33317,9287,2354,434
49443,8,33290,39855,69724,9,34851,42804,33283,34572,33285,9001,2355,2
63664,8,33290,45499,77259,33431,34780,43405,33299,34471,33301,7489,2357,7
33518,34912,33290,48215,70477,33326,33430,48962,33283,33601,33285,9729,2359,33
34496,8,33290,33787,59682,33345,33423,46521,33426,35427,33428,7489,2361,7
67919,8,33290,33775,38948,33431,33291,36283,33283,33323,33285,9001,2363,2
56220,8,33290,35159,68477,33431,33526,35206,33416,33689,33418,9459,2364,62
50220,8,33290,34131,48074,33431,33430,35788,33316,40171,33317,7489,2366,7
43664,34665,33290,34985,70216,33431,33430,37258,33357,33529,33285,7489,2368,7
66656,8,33290,37961,52595,33431,33461,37872,33283,34471,33418,7489,2372,7
33947,8,33290,37014,68788,9,33430,39023,33316,34024,33317,9667,2373,4
55652,8,33290,36213,42909,9,33430,44900,2,33365,33523,8329,2374,438
35556,8,33844,33928,70477,33309,33930,35555,33426,33927,33428,7489,2376,7
52258,8,33290,37014,70117,9,33678,57871,33316,36700,33317,9667,2377,4
44880,8,34474,34472,77764,33431,33430,46032,33299,34471,33301,9001,2379,2
33518,8,33290,34556,50034,33289,33430,36234,33283,34861,33301,9667,2380,4
33947,8,33290,35207,55821,33431,33430,49609,33316,34024,33317,7489,2381,7
33518,8,33290,33866,78170,9,33430,72404,33299,33601,33301,2303,2382,19
34246,8,33313,33438,70747,33309,11,35510,2,3,4,9771,2383,14
36978,8,33290,34662,76642,33431,33423,36208,33283,33300,33285,7489,2384,7
36978,8,33369,33602,55195,33289,33739,35161,2,33365,33341,9667,2385,4
50491,8,33408,34662,73039,33289,33291,35024,33283,33300,33285,9001,2388,2
33933,8,33290,35207,71841,33289,40072,33786,33521,33544,33523,9667,2389,4
33518,8,33290,33517,60637,9,33430,39275,33357,33601,33301,2303,2394,19
76580,8,33290,35835,59439,34576,33370,52327,33521,33621,34048,6922,2395,441
36020,8,34474,34472,69998,33345,33362,48875,33283,34207,33285,7489,2397,7
33336,8,33313,33438,34733,33275,11,35663,2,3,4,9771,2398,14
59299,8,33290,34200,53197,33431,33347,72979,33316,33544,33523,10812,2399,443
